budget,id,original_language,popularity,release_date,revenue,status,title,vote_average,vote_count,release_year,return,name_collection,day,month,genre,actors,director
0.0,267048,en,0.000000,2007-01-01,0.0,Released,The Pyramid,6.0,1.0,2007,0.0,Wallander (Rolf LassgÃ¥rd),Monday,January,"Thriller, Action, Crime","Rolf LassgÃ¥rd, Marie Richardson, Kerstin Andersson, Lars Melin, Gunilla Abrahamsson, Mats Andersson, Tommy Andersson, Lia Boysen, Dag Elfgren, Seth EngstrÃ¶m, Peter Eriksson, Moa Gammel, Tobias Kronqvist, Josefin Ljungman, Harald LÃ¶nnbro",Daniel Lind LagerlÃ¶f
0.0,359983,en,44.000000,2015-11-22,0.0,Released,The Lion Guard: Return of the Roar,6.0,62.0,2015,0.0,The Lion King Collection,Sunday,November,"TV Movie, Animation, Family","Max Charles, Jeff Bennett, Dusan Brown, Sarah Hyland, James Earl Jones, Andrew Kishino, Madison Pettis, Rob Lowe, Vargus Mason, Khary Payton, Greg Ellis, Gabrielle Union, Eden Riegel, Kevin Schon, Joshua Rush, Ernie Sabella, Atticus Shaffer, Diamond White",Howy Parkins
0.0,89645,en,66.000000,1947-11-22,0.0,Released,Bowery Buckaroos,0.0,0.0,1947,0.0,The Bowery Boys,Saturday,November,"Comedy, Western","Leo Gorcey, Huntz Hall, Bobby Jordan, Gabriel Dell, David Gorcey, William Benedict, Julie Gibson, Russell Simpson, Minerva Urecal, Norman Willis, Iron Eyes Cody, Bernard Gorcey, Rosa Turich, Chief Yowlachie, Sherman Sanders, Billy Wilkerson, Jack O'Shea, Cathy Carter",William Beaudine
0.0,36765,en,86.000000,1975-08-29,0.0,Released,Professori Uuno D.G. Turhapuro,6.3,3.0,1975,0.0,Uuno Turhapuro,Friday,August,Comedy,"Vesa-Matti Loiri, Marjatta Raita, Spede Pasanen",Ere Kokkonen
0.0,26028,en,50.000000,1986-10-23,0.0,Released,Jimi Plays Monterey,6.7,7.0,1986,0.0,The Complete Monterey Pop Festival,Thursday,October,Music,"Jimi Hendrix, Noel Redding, Mitch Mitchell, John Phillips, George Harrison, Mick Jagger, Brian Jones, Janis Joplin, John Lennon, Paul McCartney, Charles Shaar Murray, Ringo Starr, Denny Dent","D.A. Pennebaker, Chris Hegedus"
50000000.0,274167,en,96.000000,2015-12-25,242786137.0,Released,Daddy's Home,5.8,870.0,2015,4.86,Daddy's Home Collection,Friday,December,Comedy,"Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church, Scarlett Estevez, Owen Vaccaro, Bobby Cannavale, Hannibal Buress, John Cena, Alessandra Ambrosio, Didi Costine, Bill Burr, Jamie Denbo, LaMonica Garrett, Paul Scheer, Kerry Cahill, Mark L. Young, Olivia Renee Dupepe, Billy Slaughter, Dave Davis, James Harlon Palmer",Sean Anders
0.0,328848,en,83.000000,2015-05-02,0.0,Released,"Murder, She Baked: A Chocolate Chip Cookie Mystery",7.6,16.0,2015,0.0,"Murder, She Baked Collection",Saturday,May,"TV Movie, Mystery","Alison Sweeney, Cameron Mathison, Barbara Niven, Gabriel Hogan, Lisa Durupt, Toby Levins, Juliana Wimbles, Meredith McGeachie, Susan Hogan, Douglas Chapman, Jason Cermak, William C. Vaughan, Enid-Raye Adams, Robyn Ross, Pauline Egan, Linda Darlow, Rebecca Toolan, Marion Eisman, Maxine Miller, Howard Storey, Dee Jay Jackson, Rhona Rees, John Shaw, Connor Paton",Mark Jean
0.0,361751,en,84.000000,2015-11-15,0.0,Released,"Murder, She Baked: A Plum Pudding Murder Mystery",8.0,11.0,2015,0.0,"Murder, She Baked Collection",Sunday,November,"TV Movie, Mystery","Alison Sweeney, Cameron Mathison, Barbara Niven, Gabriel Hogan, Lisa Durupt, Johannah Newmarch, Toby Levins, Kyla Wise, Richard Keats, Anita Brown, Juliana Wimbles, Ona Grauer, Kirby Morrow, Farah Fath, Colleen Winton, Kazumi Evans, Deni DeLory, Garry Chalk, Rebecca Toolan, Marion Eisman, Naika Toussaint",Kristoffer Tabori
0.0,366630,en,89.000000,2015-12-06,0.0,Released,The Bridge,6.1,15.0,2015,0.0,The Bridge,Sunday,December,"Drama, TV Movie","Katie Findlay, Wyatt Nash, Andrea Brooks, Faith Ford, Ted McGinley",Mike Rohl
145000000.0,140300,en,95.000000,2016-01-23,521170825.0,Released,Kung Fu Panda 3,6.7,1630.0,2016,3.59,Kung Fu Panda Collection,Saturday,January,"Action, Adventure, Animation, Comedy, Family","Jack Black, Bryan Cranston, Dustin Hoffman, Angelina Jolie, J.K. Simmons, Jackie Chan, Seth Rogen, Lucy Liu, David Cross, Kate Hudson, James Hong, Randall Duk Kim, Steele Gagnon, Liam Knight, Wayne Knight, Barbara Dirickson, Al Roker, Willie Geist, Fred Tatasciore, Pax Jolie-Pitt, Kelly Cooney, Stephen Kearin, Mick Wingert, Ming Tsai, April Hong, Knox Jolie-Pitt, Zahara Jolie-Pitt, Shiloh Jolie-Pitt, Jean-Claude Van Damme, Radzi Chinyanganya, Lindsey Russell, Joseph Izzo, Lena Golia, Gus Culligan","Jennifer Yuh Nelson, Alessandro Carloni"
0.0,154738,en,59.000000,1988-02-06,0.0,Released,Legend of the Galactic Heroes: My Conquest Is the Sea of Stars,8.1,8.0,1988,0.0,Legend of the Galactic Heroes Collection,Saturday,February,"Animation, Science Fiction","Kei Tomiyama, Masashi Hironaka, Ryou Horikawa, Katsuji Mori, Kazuhiko Inoue, Norio Wakamoto, Hirotaka Suzuoki, Issei Futamata, Takaya Hashi, Toshio Furukawa, Hidekatsu Shibata",Noboru Ishiguro
0.0,40800,en,92.000000,1991-12-18,0.0,Released,Alligator 2 - The Mutation,2.6,11.0,1991,0.0,Alligator Collection,Wednesday,December,Horror,"Joseph Bologna, Woody Brown, Holly Gagnier, Brock Peters, Richard Lynch, Steve Railsback, Dee Wallace, Bill Daily, Buckley Norris, Evelyn Guerrero, Kane Hodder, Professor Toru Tanaka, Jon Van Ness",Jon Hess
0.0,70702,en,65.000000,1947-09-26,0.0,Released,Dick Tracy Meets Gruesome,5.9,4.0,1947,0.0,Dick Tracy 1940s Collection,Friday,September,"Action, Crime, Mystery, Thriller","Boris Karloff, Ralph Byrd, Anne Gwynne, Edward Ashley, June Clayworth, Lyle Latell, Tony Barrett, Skelton Knaggs, James Nolan, Joseph Crehan, Milton Parsons",John Rawlins
0.0,40246,en,97.000000,1979-07-01,0.0,Released,Rudolph and Frosty's Christmas in July,6.5,2.0,1979,0.0,Rudolph the Red-Nosed Reindeer Collection,Sunday,July,"Animation, Fantasy, Family","Red Buttons, Ethel Merman, Mickey Rooney, Alan Sues, Jackie Vernon, Shelley Winters, Paul Frees, Billie Mae Richards, Harold Peary, Shelby Flint, Don Messick, Darlene Conley","Jules Bass, Arthur Rankin, Jr."
0.0,98440,en,94.000000,2008-11-04,0.0,Released,Thou Shalt Laugh 3,0.0,0.0,2008,0.0,Thou Shalt Laugh Collection,Tuesday,November,Comedy,"Lisa Alvarado, Taylor Mason, Leanne Morgan, Thor Ramsey, Horace H.B. Saunders, Sinbad",
0.0,98438,en,93.000000,2006-11-07,0.0,Released,Thou Shalt Laugh,0.0,0.0,2006,0.0,Thou Shalt Laugh Collection,Tuesday,November,Comedy,"Jeff Allen, Gilbert Esquivel, Patricia Heaton, Teresa Roberts Logan, Taylor Mason, Michael Jr., Thor Ramsey, Joby Saad",
0.0,98439,en,90.000000,2007-11-07,0.0,Released,Thou Shalt Laugh 2 - The Deuce,0.0,0.0,2007,0.0,Thou Shalt Laugh Collection,Wednesday,November,Comedy,"Tim Conway, Amanda Cook, Vernard 'Bone' Hampton, Victoria Jackson, Taylor Mason, Dan Nainan, Thor Ramsey",
0.0,89145,en,0.000000,1948-03-07,0.0,Released,Angels' Alley,3.0,1.0,1948,0.0,The Bowery Boys,Sunday,March,"Drama, Comedy, Crime","Leo Gorcey, Huntz Hall, Gabriel Dell, David Gorcey, Frankie Darro, Nestor Paiva, Rosemary La Planche, William Benedict",William Beaudine
50000.0,27548,en,85.000000,1988-05-13,0.0,Released,Slime City,4.7,7.0,1988,0.0,Slime City Collection,Friday,May,Horror,"Robert C. Sabin, Mary Huner, T.J. Merrick, Dennis Embry, Dick Biel, Jane Doniger Reibel, Bunny Levine, Allen Lewis Rickman",Greg Lamberson
0.0,27621,en,90.000000,2008-08-22,0.0,Released,The Cheetah Girls: One World,4.9,64.0,2008,0.0,The Cheetah Girls Collection,Friday,August,"Comedy, Drama, Family, Music, TV Movie","Adrienne Bailon, Sabrina Bryan, Kiely Williams, Roshan Seth, Michael Steger, Kunal Sharma, Deepti Daryanani, Rupak Ginn, Vinod Nagpal, J. Brandon Hill, Vatsal Seth",Paul Hoen
0.0,32643,en,88.000000,1997-11-29,0.0,Released,The Love Bug,5.0,21.0,1997,0.0,Herbie Collection,Saturday,November,"Fantasy, Adventure, Comedy, Family","Bruce Campbell, John Hannah, Alexandra Wentworth, Kevin J. O'Connor, Dana Gould, Harold Gould, Micky Dolenz, Clarence Williams III, Dean Jones, Burton Gilliam",Peyton Reed
1000000.0,115547,en,79.000000,2012-05-07,0.0,Released,The Rise & Fall of a White Collar Hooligan,5.8,20.0,2012,0.0,White Collar Hooligan Collection,Monday,May,"Thriller, Crime","Nick Nevern, Rita Ramnani, Peter Barrett, Rebecca Ferdinando, Ricci Harnett, Roland Manookian, Billy Murray, Emile Jansen, Simon Phillips",Paul Tanter
0.0,193439,en,66.000000,1948-10-10,0.0,Released,Smugglers' Cove,4.0,2.0,1948,0.0,The Bowery Boys,Sunday,October,"Comedy, Action","Leo Gorcey, Huntz Hall, Gabriel Dell, Martin Kosleck, Paul Harvey, Amelita Ward, William Benedict, David Gorcey",William Beaudine
0.0,55873,en,72.000000,1946-01-01,0.0,Released,Tarzan and the Leopard Woman,5.7,6.0,1946,0.0,Tarzan (Johnny Weissmuller series),Tuesday,January,"Action, Adventure, Romance","Johnny Weissmuller, Brenda Joyce, Johnny Sheffield, Acquanetta, Edgar Barrier, Dennis Hoey, Tommy Cook, Anthony Caruso, Doris Lloyd",Kurt Neumann
0.0,46695,en,95.000000,1989-05-02,0.0,Released,Witchcraft,4.8,6.0,1989,0.0,Witchcraft Collection,Tuesday,May,Horror,"Anat Topol, Gary Sloan, Mary Shelley, Deborah Scott, Alexander Kirkwood, Lee Kissman, Ross Newton, Charles Grant, Lilian Lane, Karen Michaels, Cynthia Bell, Victoria Ressurection, Ofelia Montano, Steve Decker, Trevor Narom",Rob Spera
0.0,47360,en,86.000000,1988-01-01,0.0,Released,Deathstalker and the Warriors from Hell,2.1,7.0,1988,0.0,Deathstalker Collection,Friday,January,"Action, Adventure, Fantasy","John Allen Nelson, Carla Herd, Terri Treas, Thom Christopher, AarÃ³n HernÃ¡n, Roger Cudney, AgustÃ­n Salvat, Claudia Inchaurregui, Mario IvÃ¡n MartÃ­nez, Carlos Romano, Erika Carlsson",Alfonso Corona
0.0,47363,en,75.000000,1991-07-13,0.0,Released,Deathstalker IV: Match of Titans,1.7,3.0,1991,0.0,Deathstalker Collection,Saturday,July,"Action, Adventure, Fantasy","Rick Hill, Brett Baxter Clark, Michelle Moffett, Anya Pencheva, Kosta Karageorgiev, Jenny Philipova, Rumen Dimitrov, Mihaela Staikova, Tanya Dimitrova, Sirma Nicolova, Endrika Shehpazian, Velico Stomanov, Stancho Stanchev, Darina Georgieva, Maria Ford, Djoko Rosic",Howard R. Cohen
0.0,28920,en,91.000000,1995-01-01,0.0,Released,Dream a Little Dream 2,6.0,3.0,1995,0.0,Dream a Little Dream Collection,Sunday,January,"Comedy, Science Fiction","Corey Feldman, Corey Haim, Robyn Lively, Stacie Randall, Michael Nicolosi, Ken Lerner, Robert Costanzo, William James Jones, Lou Bonacki, Leo Rossi",James Lemmo
40000000.0,323675,en,102.000000,2016-01-14,124827316.0,Released,Ride Along 2,6.1,567.0,2016,3.12,Ride Along Collection,Thursday,January,"Action, Comedy","Kevin Hart, Ice Cube, Olivia Munn, Tika Sumpter, Ken Jeong, Tyrese Gibson, Nadine Velazquez, Benjamin Bratt, Glen Powell, Sherri Shepherd, Utkarsh Ambudkar, Bruce McGill, Arturo del Puerto, Carlos GÃ³mez, Robert Pralgo, Bresha Webb, James Martin Kelly, Eric Goins, Michael Rose, Michelle Pieroway, Shelby Courtney, Ricky Russert, Christopher Johnson, David J. Porras, Derek Carver, Jay Amor, Rachel Faulkner, Liz Godwin, Yolanda Adams, Ana Ayora, Ace Marrero, Junes Zahdi, Freddie Poole, Donny Carrington, Jabari Simba, Henry Kingi, Jessica Bialick, Jennifer Badger, Christina De Leon, Josh Diogo, Shamea Morton, Peter Parente, Isabella Fleetwood, Andrew Ortega, Elizabeth Ramos, Jeremy Wayne Carley, D'Kia Anderson, Stacey Bender, Tamila Bilalova, Massiel Checo, Hunter Denoyelles, Michelle Rose Domb, Mary Farah, Tracey Ferrara, Frenchi Firecracker, Chrystall Friedemann, Cindy Gold, Fatimah Hassan, Michelle Hayden, Lena Marie, Rebecca Olejniczak, Devanny Pinn, Heather L. Porter, Vanessa Rose Rivera, Yesse Rodriguez, Rick Ross, Masha Silberberg, T.I., Maegan Vogel, Dwyane Wade, Heather Witherill, Rey Hernandez",Tim Story
3500000.0,366924,en,72.000000,2016-03-22,0.0,Released,Batman: Bad Blood,6.8,186.0,2016,0.0,Son of Batman Collection,Tuesday,March,"Action, Animation, Science Fiction","Jason O'Mara, Gaius Charles, Ernie Hudson, Stuart Allan, Morena Baccarin, James Garrett, Sean Maher, Yvonne Strahovski, Travis Willingham, Vanessa Marshall, Bruce Thomas",Jay Oliva
0.0,333658,en,0.000000,2015-04-12,0.0,Released,Seeds of Yesterday,6.5,21.0,2015,0.0,Flowers in the Attic Collection,Sunday,April,"TV Movie, Drama","Jason Lewis, Rachael Carpani, Sammi Hanratty, James Maslow, Leah Gibson, Peter J. Gray, Anthony Konechny, Nikohl Boosheri, Andrew Herr",Shawn Ku
0.0,137533,en,96.000000,1980-10-12,0.0,Released,Revenge of the Stepford Wives,5.0,2.0,1980,0.0,Stepford Collection,Sunday,October,"Horror, Thriller, TV Movie, Science Fiction","Don Johnson, Sharon Gless, Julie Kavner, Audra Lindley, Mason Adams, Arthur Hiller, Ellen Weston, Thomas Hill, Gay Rowan, Jim McKrell, Lee Warrick, Ed Bell, Sheldon Feldner, Howard Witt, Peter Maloney, Millie Slavin, Stephanie Blackmore, Melissa Newman, Joseph G. Medalis, Gayanne Meyers, Dean Wein, David Boyle, Bonnie Sullivan",Robert Fuest
0.0,62738,en,82.000000,2009-01-22,0.0,Released,The Best Movie 2,3.0,9.0,2009,0.0,Ð¡Ð°Ð¼ÑÐ¹ Ð»ÑÑÑÐ¸Ð¹ ÑÐ¸Ð»ÑÐ¼ - ÐÐ¾Ð»Ð»ÐµÐºÑÐ¸Ñ,Thursday,January,Comedy,"Garik Kharlamov, Mikhail Galustyan, Dmitriy Khrustalev, Mikhail Efremov, Yuriy Galtsev , Tatyana Lyutaeva, Dmitriy Nagiev",Oleg Fomin
0.0,378385,en,95.000000,2016-01-20,0.0,Released,Jarhead 3: The Siege,5.6,39.0,2016,0.0,Jarhead Collection,Wednesday,January,"Action, Drama, War","Charlie Weber, Scott Adkins, Tom Ainsley, Erik Valdez, Dante Basco, Sasha Jackson",William Kaufman
20000000.0,263341,en,103.000000,2016-02-18,0.0,Released,"Crouching Tiger, Hidden Dragon: Sword of Destiny",6.0,174.0,2016,0.0,"Crouching Tiger, Hidden Dragon Collection",Thursday,February,"Action, Adventure, Drama","Michelle Yeoh, Donnie Yen, Jason Scott Lee, Natasha Liu Bordizzo, Harry Shum Jr., Eugenia Yuan, Roger Yuan, Chris Pang, JuJu Chan, Woon Young Park, Darryl Quon, Veronica Ngo, Shuya Chang, Andrew Stehlin",Yuen Woo-ping
60000000.0,267860,en,99.000000,2016-03-02,205754447.0,Released,London Has Fallen,5.8,1656.0,2016,3.43,... Has Fallen Collection,Wednesday,March,"Action, Crime, Thriller","Gerard Butler, Aaron Eckhart, Morgan Freeman, Angela Bassett, Melissa Leo, Robert Forster, Shivani Ghai, Sean O'Bryan, Radha Mitchell, Jackie Earle Haley, Charlotte Riley, Mehdi Dehbi, Colin Salmon, Alon Aboutboul, Jorge Leon Martinez, Waleed Zuaiter, Adel Bencherif, Michael Wildman, Penny Downie, Patrick Kennedy, Deborah Grant, Andrew Pleavin, Nigel Whitmey, Julia Montgomery Brown, Elsa Mollien, Philip Delancy, Nikesh Patel, Nancy Baldwin, Terence Beesley",Babak Najafi
0.0,361263,en,87.000000,2015-10-18,0.0,Released,Jesse Stone: Lost in Paradise,6.1,19.0,2015,0.0,Jesse Stone Collection,Sunday,October,"Drama, TV Movie, Crime, Mystery","Tom Selleck, William Devane, Gloria Reuben, Luke Perry, Leslie Hope, Al Sapienza, Alex Carter, Kohl Sudduth, William Sadler, Amelia Rose Blaire, Mackenzie Foy, Kerri Smith, Christine Tizzard, Dawn Greenhalgh, Vickie Papavs, Maria Vacratsis, John Michael Higgins, Gillian Anderson, Laura Kohoot, Ned the Dog, Marcus Simmonds, Tara Yelland, Daniel Schoepf",Robert Harmon
0.0,24569,en,89.000000,1971-01-01,0.0,Released,Carry On Henry,6.6,18.0,1971,0.0,The Carry On Collection,Friday,January,"Adventure, Comedy, History, Romance","Sid James, Kenneth Williams, Charles Hawtrey, Joan Sims, Terry Scott, Barbara Windsor, Kenneth Connor, Julian Holloway, Peter Gilmore, Julian Orchard, Gertan Klauber, David Davenport, Margaret Nolan, William Mervyn, Norman Chappell",Gerald Thomas
0.0,17276,en,89.000000,1970-01-03,0.0,Released,Carry On Up the Jungle,6.4,23.0,1970,0.0,The Carry On Collection,Saturday,January,Comedy,"Frankie Howerd, Sid James, Charles Hawtrey, Joan Sims, Terry Scott, Kenneth Connor, Bernard Bresslaw, Jacki Piper, Valerie Leon, Reuben Martin, Edwina Carroll, Valerie Moore, Cathi March, Danny Daniels, Yemi Ajibadi",Gerald Thomas
0.0,24571,en,87.000000,1972-05-05,0.0,Released,Carry On Matron,6.1,23.0,1972,0.0,The Carry On Collection,Friday,May,Comedy,"Sid James, Kenneth Williams, Charles Hawtrey, Joan Sims, Hattie Jacques, Bernard Bresslaw, Kenneth Cope, Terry Scott, Barbara Windsor, Kenneth Connor, Jacki Piper, Bill Maynard, Patsy Rowlands, Derek Francis, Amelia Bayntun",Gerald Thomas
0.0,19297,en,90.000000,1971-12-10,0.0,Released,Carry On at Your Convenience,5.7,18.0,1971,0.0,The Carry On Collection,Friday,December,Comedy,"Sid James, Kenneth Williams, Charles Hawtrey, Joan Sims, Hattie Jacques, Bernard Bresslaw, Kenneth Cope, Patsy Rowlands, Jacki Piper, Richard O'Callaghan, Bill Maynard, Davy Kaye, RenÃ©e Houston, Marianne Stone, Margaret Nolan",Gerald Thomas
0.0,19252,en,88.000000,1972-12-01,0.0,Released,Carry On Abroad,6.1,27.0,1972,0.0,The Carry On Collection,Friday,December,Comedy,"Sid James, Kenneth Williams, Charles Hawtrey, Joan Sims, Bernard Bresslaw, Barbara Windsor, Kenneth Connor, Peter Butterworth, Jimmy Logan, June Whitfield, Hattie Jacques, Derek Francis, Sally Geeson, Ray Brooks, Carol Hawkins",Gerald Thomas
0.0,24654,en,156.000000,2006-02-03,138913.0,Released,What the Bleep! Down the Rabbit Hole,4.9,4.0,2006,0.0,What the Bleep! Collection,Friday,February,"Documentary, Drama","Marlee Matlin, Elaine Hendrix, Barry Newman, Armin Shimerman, Robert Bailey Jr., John Ross Bowie, Larry Brandenburg, William Joseph Elk III","William Arntz, Betsy Chasse"
0.0,24570,en,88.000000,1970-09-20,0.0,Released,Carry On Loving,6.1,16.0,1970,0.0,The Carry On Collection,Sunday,September,"Romance, Comedy","Sid James, Kenneth Williams, Charles Hawtrey, Joan Sims, Hattie Jacques, Terry Scott, Richard O'Callaghan, Bernard Bresslaw, Jacki Piper, Imogen Hassall, Julian Holloway, Janet Mahoney, Amelia Bayntun, Anna Karen, Mike Grady, Patsy Rowlands, Patricia Franklin, Bart Allison, Joan Hickson, Bill Maynard, Derek Francis, Hilda Barry, Kenny Lynch",Gerald Thomas
0.0,19293,en,85.000000,1969-12-05,0.0,Released,Carry On Again Doctor,6.2,20.0,1969,0.0,The Carry On Collection,Friday,December,Comedy,"Sid James, Kenneth Williams, Charles Hawtrey, Jim Dale, Joan Sims, Barbara Windsor, Hattie Jacques, Patsy Rowlands, Peter Butterworth, Elizabeth Knight, Alexandra Dane, Peter Gilmore, Pat Coombs, Patricia Hayes, William Mervyn",Gerald Thomas
0.0,61313,en,97.000000,2006-02-23,0.0,Released,Fimfarum 2,7.5,2.0,2006,0.0,FimfÃ¡rum (kolekce),Thursday,February,"Animation, Family","Jan Werich, Ota JirÃ¡k","Vlasta PospÃ­Å¡ilovÃ¡, Aurel Klimt, Jan Balej, BÅetislav Pojar "
0.0,382517,en,85.000000,2015-12-31,0.0,Released,Open Season: Scared Silly,5.5,57.0,2015,0.0,Open Season Collection,Thursday,December,"Animation, Comedy, Family, Adventure","Garry Chalk, Kathleen Barr, Willa Townsend, Melissa Sturm, Trevor Devall, Trevor Devall",David Feiss
0.0,46780,en,3.000000,1965-01-01,0.0,Released,Kustom Kar Kommandos,7.1,10.0,1965,0.0,The Magick Lantern Cycle,Friday,January,Music,,Kenneth Anger
4500000.0,348537,es,106.000000,2015-11-20,0.0,Released,Spanish Affair 2,5.3,126.0,2015,0.0,Ocho apellidos - ColecciÃ³n,Friday,November,"Comedy, Romance","Clara Lago, Dani Rovira, Berto Romero, Karra Elejalde, Carmen Machi, Rosa Maria SardÃ , Alfonso SÃ¡nchez, Alberto LÃ³pez, BelÃ©n Cuesta, AgustÃ­n JimÃ©nez, Esperanza PedreÃ±o, Pep Sais, Alain HernÃ¡ndez, Betsy TÃºrnez, Jordi Llordella",Emilio MartÃ­nez LÃ¡zaro
0.0,14962,en,29.000000,1999-11-02,0.0,Released,Thumb Wars: The Phantom Cuticle,6.8,16.0,1999,0.0,Thumbs! Collection,Tuesday,November,"Comedy, Science Fiction","Steve Oedekerk, Andrea Fears, Ross Shafer, Rob Paulsen, Paul Greenberg, Jim Jackman, Mark DeCarlo, Jim Hope, David Floyd, Megan Cavanagh",Steve Oedekerk
0.0,26743,en,26.000000,2000-07-07,0.0,Released,Thumbtanic,6.4,8.0,2000,0.0,Thumbs! Collection,Friday,July,Comedy,"Steve Oedekerk, Mary Jo Keenen, Paul Greenberg, Rob Paulsen, Mark DeCarlo, Tony Pyle, Eric Trueheart, Jenny Rose, Joe Liss, Heidi Fugeman, Tim Tarkinan, David Floyd, Megan Cavanagh, Jim Jackman, Jim Hope, Matthew Aufdenspring, Mary Mares, John Laus",Todd Portugal
0.0,33371,en,75.000000,2001-08-07,0.0,Released,The Little Bear Movie,6.0,2.0,2001,0.0,Little Bear,Tuesday,August,"Animation, Family","Kristin Fairlie, Dan Hennessey, Janet-Laine Green, Max Morrow, Kyle Fairlie, Wayne Best, Catherine Disher, Andrew Sabiston, Jennifer Avalon, Amos Crawley, Alison Sealy-Smith, Maurice Dean Wint, Ray Landry, Cole Caplan, Asa Perlman",Raymond Jafelice
0.0,193460,en,69.000000,1949-03-17,0.0,Released,Fighting Fools,0.0,0.0,1949,0.0,The Bowery Boys,Thursday,March,Comedy,"Leo Gorcey, Huntz Hall, Gabriel Dell, Frankie Darro, Lyle Talbot, William Benedict, David Gorcey",Reginald Le Borg
0.0,186775,en,64.000000,1949-06-06,0.0,Released,Hold That Baby!,0.0,0.0,1949,0.0,The Bowery Boys,Monday,June,Comedy,"Leo Gorcey, Huntz Hall, Gabriel Dell, Frankie Darro, Anabel Shaw, John Kellogg, Edward Gargan, William Benedict",Reginald Le Borg
0.0,76784,en,123.000000,2011-10-10,0.0,Released,All Stars 2: Old Stars,6.8,10.0,2011,0.0,All Stars Collectie,Monday,October,"Comedy, Drama","Danny de Munk, DaniÃ«l Boissevain, Peter Paul Muller, Thomas Acda, Raymi Sambo, Cas Jansen, Kasper van Kooten, Antonie Kamerling",Jean van de Velde
0.0,363844,en,86.000000,2015-10-06,0.0,Released,The Ouija Exorcism,4.6,15.0,2015,0.0,The Ouija Experiment Collection,Tuesday,October,Horror,"J. Damian Anastasio, Brittney Bertier, Cameron Bigelow, Jay Brothers, Tony Harutyunyan, Lola Kelly, Laura Kirchner, Walker Mintz, Ben Morrison, Lynne Newton, Michael Palladino, Julia Rae, Branden Smith",Nick Slatkin
0.0,26329,en,88.000000,1973-11-09,0.0,Released,Carry On Girls,6.1,21.0,1973,0.0,The Carry On Collection,Friday,November,Comedy,"Sid James, Barbara Windsor, Joan Sims, Kenneth Connor, Bernard Bresslaw, June Whitfield, Peter Butterworth, Jack Douglas, Patsy Rowlands, Joan Hickson, David Lodge, Valerie Leon, Margaret Nolan, Sally Geeson, Angela Grant, Wendy Richard, Arnold Ridley",Gerald Thomas
0.0,382581,en,69.000000,2016-02-12,0.0,Released,Monster High Great Scarrier Reef,7.2,11.0,2016,0.0,Monster High Collection,Friday,February,"Family, Animation",,William Lau
20000.0,216016,en,88.000000,2013-06-03,0.0,Released,The Amityville Asylum,3.8,13.0,2013,0.0,The Amityville Horror Collection,Monday,June,Horror,"Sophia Del Pizzo, Lee Bane, Jared Morgan, Eileen Daly, Paul Kelleher, Kenton Hall",Andrew Jones
0.0,186268,en,63.000000,1949-09-25,0.0,Released,Angels in Disguise,6.0,1.0,1949,0.0,The Bowery Boys,Sunday,September,Comedy,"Leo Gorcey, Huntz Hall, Gabriel Dell, Mickey Knox, Edward Ryan, Richard Benedict, William Benedict, David Gorcey, Joe Turkel, Pepe Hern, Benny Bartlett, Bernard Gorcey, Ray Walker, Rory Mallinson, Jean Dean",Jean Yarbrough
0.0,166904,en,64.000000,1949-11-27,0.0,Released,Master Minds,0.0,0.0,1949,0.0,The Bowery Boys,Sunday,November,Comedy,"Leo Gorcey, Huntz Hall, Alan Napier, Glenn Strange, Gabriel Dell, Jane Adams, William Benedict, Bernard Gorcey, Benny Bartlett, David Gorcey, Skelton Knaggs, William Yetter Sr., Minerva Urecal, Chester Clute, Pat Goldin",Jean Yarbrough
0.0,3938,en,72.000000,1940-10-31,0.0,Released,Blondie Plays Cupid,7.0,3.0,1940,0.0,Blondie Collection,Thursday,October,Comedy,"Arthur Lake, Larry Simms, Daisy, Jonathan Hale, Danny Mummert, Irving Bacon, Glenn Ford, Luana Walters, Will Wright, Spencer Charters, Leona Roberts, Penny Singleton, Stanley Brown, Mary Jane Carey, Tommy Dixon, Jay Eaton, Richard Fiske, Si Jenks, Charles Lane, Rex Moore, John Tyrrell",Frank R. Strayer
0.0,136585,en,85.000000,2013-05-16,0.0,Released,Return to Nuke 'Em High Volume 1,5.3,19.0,2013,0.0,Nuke 'Em High Collection,Thursday,May,"Comedy, Horror, Science Fiction","Asta Parades, Catherine Corcoran, Zac Amico, Vitto Triggo, Babette Bombshell, Adam P. Murphy, Tara E. Miller, Mark Quinnette, Stefan Dezil, Lloyd Kaufman, Brenda Rickert, William Dreyer, Mike Baez, Gabriela Fuhr, Josh Potter, Stan Lee, Debbie Rochon, Rick Collins, Lemmy, Caleb Emerson, Judah Friedlander, Kyle Rappaport",Lloyd Kaufman
